request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0281426,keyaware,mesh9,5,3,0,"[5-4-3]",2,44,3.41123,0.913146,0,2,0.05,1,0
1,0.0574441,keyaware,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.05,1,1
2,0.0685464,keyaware,mesh9,0,5,1,"[]",0,0,0,0,0,0,0.05,1,2
3,0.0833904,keyaware,mesh9,3,2,1,"[]",0,0,0,0,0,0,0.05,1,3
4,0.100015,keyaware,mesh9,8,6,1,"[]",0,0,0,0,0,0,0.05,1,4
5,0.120661,keyaware,mesh9,0,8,1,"[]",0,0,0,0,0,0,0.05,1,5
6,0.138764,keyaware,mesh9,5,4,1,"[]",0,0,0,0,0,0,0.05,1,6
7,0.174141,keyaware,mesh9,5,2,1,"[]",0,0,0,0,0,0,0.05,1,7
8,0.178852,keyaware,mesh9,0,1,1,"[]",0,0,0,0,0,0,0.05,1,8
9,0.18855,keyaware,mesh9,0,5,1,"[]",0,0,0,0,0,0,0.05,1,9
10,0.209929,keyaware,mesh9,8,0,1,"[]",0,0,0,0,0,0,0.05,1,10
11,0.232467,keyaware,mesh9,5,6,1,"[]",0,0,0,0,0,0,0.05,1,11
12,0.255156,keyaware,mesh9,1,3,1,"[]",0,0,0,0,0,0,0.05,1,12
13,0.274701,keyaware,mesh9,3,7,1,"[]",0,0,0,0,0,0,0.05,1,13
14,0.275844,keyaware,mesh9,1,5,1,"[]",0,0,0,0,0,0,0.05,1,14
15,0.281782,keyaware,mesh9,3,5,1,"[]",0,0,0,0,0,0,0.05,1,15
16,0.310638,keyaware,mesh9,7,1,1,"[]",0,0,0,0,0,0,0.05,1,16
17,0.32908,keyaware,mesh9,8,2,1,"[]",0,0,0,0,0,0,0.05,1,17
18,0.35302,keyaware,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.05,1,18
19,0.360114,keyaware,mesh9,1,7,1,"[]",0,0,0,0,0,0,0.05,1,19
20,0.36118,keyaware,mesh9,6,3,1,"[]",0,0,0,0,0,0,0.05,1,20
21,0.409493,keyaware,mesh9,1,7,1,"[]",0,0,0,0,0,0,0.05,1,21
22,0.430891,keyaware,mesh9,5,6,1,"[]",0,0,0,0,0,0,0.05,1,22
23,0.445997,keyaware,mesh9,5,3,1,"[]",0,0,0,0,0,0,0.05,1,23
24,0.464566,keyaware,mesh9,6,2,1,"[]",0,0,0,0,0,0,0.05,1,24
25,0.482133,keyaware,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.05,1,25
26,0.493921,keyaware,mesh9,6,0,1,"[]",0,0,0,0,0,0,0.05,1,26
27,0.500965,keyaware,mesh9,6,2,1,"[]",0,0,0,0,0,0,0.05,1,27
28,0.509225,keyaware,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.05,1,28
29,0.564965,keyaware,mesh9,8,0,1,"[]",0,0,0,0,0,0,0.05,1,29
30,0.580242,keyaware,mesh9,1,2,1,"[]",0,0,0,0,0,0,0.05,1,30
31,0.646594,keyaware,mesh9,2,3,1,"[]",0,0,0,0,0,0,0.05,1,31
32,0.690057,keyaware,mesh9,6,4,1,"[]",0,0,0,0,0,0,0.05,1,32
33,0.696396,keyaware,mesh9,0,7,1,"[]",0,0,0,0,0,0,0.05,1,33
34,0.701352,keyaware,mesh9,4,0,1,"[]",0,0,0,0,0,0,0.05,1,34
35,0.730231,keyaware,mesh9,0,2,1,"[]",0,0,0,0,0,0,0.05,1,35
36,0.750596,keyaware,mesh9,0,5,1,"[]",0,0,0,0,0,0,0.05,1,36
37,0.776584,keyaware,mesh9,0,1,1,"[]",0,0,0,0,0,0,0.05,1,37
38,0.776895,keyaware,mesh9,0,3,1,"[]",0,0,0,0,0,0,0.05,1,38
39,0.805212,keyaware,mesh9,4,8,1,"[]",0,0,0,0,0,0,0.05,1,39
40,0.810976,keyaware,mesh9,8,0,1,"[]",0,0,0,0,0,0,0.05,1,40
41,0.838139,keyaware,mesh9,5,3,1,"[]",0,0,0,0,0,0,0.05,1,41
42,0.856187,keyaware,mesh9,0,8,1,"[]",0,0,0,0,0,0,0.05,1,42
43,0.905115,keyaware,mesh9,3,1,1,"[]",0,0,0,0,0,0,0.05,1,43
44,0.906175,keyaware,mesh9,1,2,1,"[]",0,0,0,0,0,0,0.05,1,44
45,0.921334,keyaware,mesh9,3,5,1,"[]",0,0,0,0,0,0,0.05,1,45
46,0.94111,keyaware,mesh9,3,8,1,"[]",0,0,0,0,0,0,0.05,1,46
47,0.946312,keyaware,mesh9,7,8,1,"[]",0,0,0,0,0,0,0.05,1,47
48,0.956984,keyaware,mesh9,2,4,1,"[]",0,0,0,0,0,0,0.05,1,48
49,0.980544,keyaware,mesh9,8,4,1,"[]",0,0,0,0,0,0,0.05,1,49
50,0.981366,keyaware,mesh9,1,2,1,"[]",0,0,0,0,0,0,0.05,1,50
51,0.982015,keyaware,mesh9,2,1,1,"[]",0,0,0,0,0,0,0.05,1,51
52,0.990067,keyaware,mesh9,4,1,1,"[]",0,0,0,0,0,0,0.05,1,52
53,0.991204,keyaware,mesh9,2,1,1,"[]",0,0,0,0,0,0,0.05,1,53
54,1.00865,keyaware,mesh9,0,2,1,"[]",0,0,0,0,0,0,0.05,1,54
55,1.02231,keyaware,mesh9,1,0,1,"[]",0,0,0,0,0,0,0.05,1,55
56,1.06262,keyaware,mesh9,5,8,1,"[]",0,0,0,0,0,0,0.05,1,56
57,1.07886,keyaware,mesh9,5,2,1,"[]",0,0,0,0,0,0,0.05,1,57
58,1.09043,keyaware,mesh9,7,6,1,"[]",0,0,0,0,0,0,0.05,1,58
59,1.09189,keyaware,mesh9,5,4,1,"[]",0,0,0,0,0,0,0.05,1,59
60,1.10994,keyaware,mesh9,8,5,1,"[]",0,0,0,0,0,0,0.05,1,60
61,1.11199,keyaware,mesh9,4,6,1,"[]",0,0,0,0,0,0,0.05,1,61
62,1.14013,keyaware,mesh9,4,3,1,"[]",0,0,0,0,0,0,0.05,1,62
63,1.1525,keyaware,mesh9,4,0,1,"[]",0,0,0,0,0,0,0.05,1,63
64,1.19072,keyaware,mesh9,0,8,1,"[]",0,0,0,0,0,0,0.05,1,64
65,1.2097,keyaware,mesh9,1,6,1,"[]",0,0,0,0,0,0,0.05,1,65
66,1.21888,keyaware,mesh9,6,5,1,"[]",0,0,0,0,0,0,0.05,1,66
67,1.23985,keyaware,mesh9,8,1,1,"[]",0,0,0,0,0,0,0.05,1,67
68,1.31576,keyaware,mesh9,1,0,0,"[1-4-3-0]",3,62,4.80756,0.97,0.00775194,3,0.05,2,67
69,1.36136,keyaware,mesh9,7,2,1,"[]",0,0,0,0,0,0,0.05,2,68
70,1.36936,keyaware,mesh9,1,0,1,"[]",0,0,0,0,0,0,0.05,2,69
