request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0140713,distance,mesh9,5,3,0,"[5-2-1-4-3]",4,84,6.88291,0.90457,0,4,0.02,1,0
1,0.0287221,distance,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.02,1,1
2,0.0342732,distance,mesh9,7,3,1,"[]",0,0,0,0,0,0,0.02,1,2
3,0.036423,distance,mesh9,7,0,1,"[]",0,0,0,0,0,0,0.02,1,3
4,0.0519672,distance,mesh9,7,8,1,"[]",0,0,0,0,0,0,0.02,1,4
5,0.0624034,distance,mesh9,3,5,1,"[]",0,0,0,0,0,0,0.02,1,5
6,0.0822313,distance,mesh9,8,3,1,"[]",0,0,0,0,0,0,0.02,1,6
7,0.0900744,distance,mesh9,1,0,1,"[]",0,0,0,0,0,0,0.02,1,7
8,0.091783,distance,mesh9,6,1,1,"[]",0,0,0,0,0,0,0.02,1,8
9,0.104417,distance,mesh9,5,4,1,"[]",0,0,0,0,0,0,0.02,1,9
10,0.110424,distance,mesh9,7,3,1,"[]",0,0,0,0,0,0,0.02,1,10
11,0.118121,distance,mesh9,2,6,1,"[]",0,0,0,0,0,0,0.02,1,11
12,0.11839,distance,mesh9,7,2,1,"[]",0,0,0,0,0,0,0.02,1,12
13,0.119105,distance,mesh9,5,2,1,"[]",0,0,0,0,0,0,0.02,1,13
14,0.125168,distance,mesh9,3,5,1,"[]",0,0,0,0,0,0,0.02,1,14
15,0.139596,distance,mesh9,7,1,1,"[]",0,0,0,0,0,0,0.02,1,15
16,0.140217,distance,mesh9,5,7,1,"[]",0,0,0,0,0,0,0.02,1,16
17,0.147479,distance,mesh9,2,0,1,"[]",0,0,0,0,0,0,0.02,1,17
18,0.184911,distance,mesh9,7,6,1,"[]",0,0,0,0,0,0,0.02,1,18
19,0.186475,distance,mesh9,3,1,1,"[]",0,0,0,0,0,0,0.02,1,19
20,0.195066,distance,mesh9,5,7,1,"[]",0,0,0,0,0,0,0.02,1,20
21,0.198328,distance,mesh9,3,7,1,"[]",0,0,0,0,0,0,0.02,1,21
22,0.199016,distance,mesh9,1,0,1,"[]",0,0,0,0,0,0,0.02,1,22
23,0.199899,distance,mesh9,7,8,1,"[]",0,0,0,0,0,0,0.02,1,23
24,0.201466,distance,mesh9,5,1,1,"[]",0,0,0,0,0,0,0.02,1,24
25,0.223089,distance,mesh9,2,7,1,"[]",0,0,0,0,0,0,0.02,1,25
26,0.226559,distance,mesh9,0,2,1,"[]",0,0,0,0,0,0,0.02,1,26
27,0.23482,distance,mesh9,1,3,1,"[]",0,0,0,0,0,0,0.02,1,27
28,0.239386,distance,mesh9,2,8,1,"[]",0,0,0,0,0,0,0.02,1,28
29,0.246031,distance,mesh9,8,0,1,"[]",0,0,0,0,0,0,0.02,1,29
30,0.261125,distance,mesh9,4,3,1,"[]",0,0,0,0,0,0,0.02,1,30
31,0.263395,distance,mesh9,7,6,1,"[]",0,0,0,0,0,0,0.02,1,31
32,0.268576,distance,mesh9,1,2,1,"[]",0,0,0,0,0,0,0.02,1,32
33,0.287807,distance,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.02,1,33
34,0.295852,distance,mesh9,3,8,1,"[]",0,0,0,0,0,0,0.02,1,34
35,0.334506,distance,mesh9,8,1,1,"[]",0,0,0,0,0,0,0.02,1,35
36,0.35344,distance,mesh9,3,1,1,"[]",0,0,0,0,0,0,0.02,1,36
37,0.427365,distance,mesh9,4,7,0,"[4-7]",1,20,1.59654,0.975,0,1,0.02,2,36
38,0.434108,distance,mesh9,5,8,1,"[]",0,0,0,0,0,0,0.02,2,37
39,0.437488,distance,mesh9,7,4,1,"[]",0,0,0,0,0,0,0.02,2,38
40,0.489585,distance,mesh9,7,5,1,"[]",0,0,0,0,0,0,0.02,2,39
41,0.494326,distance,mesh9,8,7,1,"[]",0,0,0,0,0,0,0.02,2,40
42,0.495003,distance,mesh9,1,6,1,"[]",0,0,0,0,0,0,0.02,2,41
43,0.4998,distance,mesh9,3,4,1,"[]",0,0,0,0,0,0,0.02,2,42
44,0.502278,distance,mesh9,2,3,1,"[]",0,0,0,0,0,0,0.02,2,43
45,0.50392,distance,mesh9,7,8,1,"[]",0,0,0,0,0,0,0.02,2,44
46,0.511875,distance,mesh9,1,0,1,"[]",0,0,0,0,0,0,0.02,2,45
47,0.512251,distance,mesh9,7,8,1,"[]",0,0,0,0,0,0,0.02,2,46
48,0.522852,distance,mesh9,4,8,1,"[]",0,0,0,0,0,0,0.02,2,47
49,0.527832,distance,mesh9,0,6,1,"[]",0,0,0,0,0,0,0.02,2,48
50,0.529522,distance,mesh9,4,5,1,"[]",0,0,0,0,0,0,0.02,2,49
51,0.534462,distance,mesh9,7,5,1,"[]",0,0,0,0,0,0,0.02,2,50
52,0.537903,distance,mesh9,7,6,1,"[]",0,0,0,0,0,0,0.02,2,51
53,0.543761,distance,mesh9,6,4,1,"[]",0,0,0,0,0,0,0.02,2,52
54,0.545441,distance,mesh9,7,3,1,"[]",0,0,0,0,0,0,0.02,2,53
55,0.549833,distance,mesh9,3,2,1,"[]",0,0,0,0,0,0,0.02,2,54
56,0.551596,distance,mesh9,2,7,1,"[]",0,0,0,0,0,0,0.02,2,55
57,0.576452,distance,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.02,2,56
58,0.58421,distance,mesh9,0,5,1,"[]",0,0,0,0,0,0,0.02,2,57
59,0.596978,distance,mesh9,1,3,1,"[]",0,0,0,0,0,0,0.02,2,58
60,0.597576,distance,mesh9,4,8,1,"[]",0,0,0,0,0,0,0.02,2,59
61,0.598377,distance,mesh9,7,3,1,"[]",0,0,0,0,0,0,0.02,2,60
62,0.600094,distance,mesh9,2,0,1,"[]",0,0,0,0,0,0,0.02,2,61
63,0.602337,distance,mesh9,6,4,1,"[]",0,0,0,0,0,0,0.02,2,62
64,0.60647,distance,mesh9,4,1,1,"[]",0,0,0,0,0,0,0.02,2,63
65,0.612384,distance,mesh9,1,2,1,"[]",0,0,0,0,0,0,0.02,2,64
66,0.631321,distance,mesh9,3,6,1,"[]",0,0,0,0,0,0,0.02,2,65
67,0.636552,distance,mesh9,3,0,1,"[]",0,0,0,0,0,0,0.02,2,66
68,0.640622,distance,mesh9,8,7,1,"[]",0,0,0,0,0,0,0.02,2,67
69,0.654146,distance,mesh9,8,3,1,"[]",0,0,0,0,0,0,0.02,2,68
70,0.685444,distance,mesh9,8,3,1,"[]",0,0,0,0,0,0,0.02,2,69
71,0.721285,distance,mesh9,7,1,1,"[]",0,0,0,0,0,0,0.02,2,70
72,0.722305,distance,mesh9,7,5,1,"[]",0,0,0,0,0,0,0.02,2,71
73,0.738193,distance,mesh9,3,8,1,"[]",0,0,0,0,0,0,0.02,2,72
74,0.741216,distance,mesh9,5,6,1,"[]",0,0,0,0,0,0,0.02,2,73
75,0.746139,distance,mesh9,1,2,1,"[]",0,0,0,0,0,0,0.02,2,74
76,0.769602,distance,mesh9,7,4,1,"[]",0,0,0,0,0,0,0.02,2,75
77,0.774495,distance,mesh9,2,0,1,"[]",0,0,0,0,0,0,0.02,2,76
78,0.778217,distance,mesh9,0,4,1,"[]",0,0,0,0,0,0,0.02,2,77
79,0.778625,distance,mesh9,7,6,1,"[]",0,0,0,0,0,0,0.02,2,78
80,0.835583,distance,mesh9,0,1,1,"[]",0,0,0,0,0,0,0.02,2,79
81,0.838521,distance,mesh9,5,6,1,"[]",0,0,0,0,0,0,0.02,2,80
82,0.838678,distance,mesh9,3,0,0,"[3-0]",1,20,1.72507,0.900559,0,1,0.02,3,80
83,0.840034,distance,mesh9,4,2,1,"[]",0,0,0,0,0,0,0.02,3,81
84,0.844766,distance,mesh9,6,3,1,"[]",0,0,0,0,0,0,0.02,3,82
85,0.860436,distance,mesh9,8,4,1,"[]",0,0,0,0,0,0,0.02,3,83
86,0.865041,distance,mesh9,1,3,1,"[]",0,0,0,0,0,0,0.02,3,84
87,0.869436,distance,mesh9,2,6,1,"[]",0,0,0,0,0,0,0.02,3,85
88,0.902432,distance,mesh9,4,6,1,"[]",0,0,0,0,0,0,0.02,3,86
89,0.934123,distance,mesh9,8,7,1,"[]",0,0,0,0,0,0,0.02,3,87
90,0.948593,distance,mesh9,4,3,1,"[]",0,0,0,0,0,0,0.02,3,88
91,0.959011,distance,mesh9,0,7,1,"[]",0,0,0,0,0,0,0.02,3,89
92,0.996752,distance,mesh9,7,3,1,"[]",0,0,0,0,0,0,0.02,3,90
93,0.997693,distance,mesh9,7,5,1,"[]",0,0,0,0,0,0,0.02,3,91
94,1.00105,distance,mesh9,1,4,1,"[]",0,0,0,0,0,0,0.02,3,92
95,1.00383,distance,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.02,3,93
96,1.01394,distance,mesh9,7,6,1,"[]",0,0,0,0,0,0,0.02,3,94
97,1.02015,distance,mesh9,5,3,1,"[]",0,0,0,0,0,0,0.02,3,95
98,1.04098,distance,mesh9,3,8,1,"[]",0,0,0,0,0,0,0.02,3,96
99,1.05335,distance,mesh9,4,1,1,"[]",0,0,0,0,0,0,0.02,3,97
100,1.06255,distance,mesh9,7,4,1,"[]",0,0,0,0,0,0,0.02,3,98
101,1.06929,distance,mesh9,2,0,1,"[]",0,0,0,0,0,0,0.02,3,99
102,1.07451,distance,mesh9,3,1,1,"[]",0,0,0,0,0,0,0.02,3,100
103,1.07704,distance,mesh9,8,2,1,"[]",0,0,0,0,0,0,0.02,3,101
104,1.09092,distance,mesh9,4,5,1,"[]",0,0,0,0,0,0,0.02,3,102
105,1.09582,distance,mesh9,6,5,1,"[]",0,0,0,0,0,0,0.02,3,103
106,1.11431,distance,mesh9,6,1,1,"[]",0,0,0,0,0,0,0.02,3,104
107,1.11529,distance,mesh9,3,2,1,"[]",0,0,0,0,0,0,0.02,3,105
108,1.12553,distance,mesh9,6,1,1,"[]",0,0,0,0,0,0,0.02,3,106
109,1.14599,distance,mesh9,1,8,1,"[]",0,0,0,0,0,0,0.02,3,107
110,1.16067,distance,mesh9,2,1,1,"[]",0,0,0,0,0,0,0.02,3,108
111,1.16077,distance,mesh9,1,2,1,"[]",0,0,0,0,0,0,0.02,3,109
112,1.17492,distance,mesh9,1,7,1,"[]",0,0,0,0,0,0,0.02,3,110
113,1.18093,distance,mesh9,8,1,1,"[]",0,0,0,0,0,0,0.02,3,111
114,1.1846,distance,mesh9,0,6,1,"[]",0,0,0,0,0,0,0.02,3,112
115,1.19356,distance,mesh9,4,1,1,"[]",0,0,0,0,0,0,0.02,3,113
116,1.2167,distance,mesh9,0,5,1,"[]",0,0,0,0,0,0,0.02,3,114
117,1.21937,distance,mesh9,1,2,1,"[]",0,0,0,0,0,0,0.02,3,115
118,1.22026,distance,mesh9,0,8,1,"[]",0,0,0,0,0,0,0.02,3,116
119,1.22639,distance,mesh9,1,7,1,"[]",0,0,0,0,0,0,0.02,3,117
120,1.23146,distance,mesh9,8,7,1,"[]",0,0,0,0,0,0,0.02,3,118
121,1.23222,distance,mesh9,4,0,1,"[]",0,0,0,0,0,0,0.02,3,119
122,1.23594,distance,mesh9,7,0,1,"[]",0,0,0,0,0,0,0.02,3,120
