request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.365444,distance,irregular12,8,3,0,"[8-7-3]",2,41,3.16802,0.976,0,2,0.02,1,0
1,0.694719,distance,irregular12,0,3,0,"[0-1-2-3]",3,76,4.83669,0.965,0,3,0.02,2,0
2,1.52174,distance,irregular12,4,8,0,"[4-8]",1,31,1.6291,0.966,0,1,0.02,3,0
3,1.87423,distance,irregular12,10,11,0,"[10-11]",1,21,1.58936,0.977,0,1,0.02,4,0
4,2.23867,distance,irregular12,10,4,0,"[10-9-5-4]",3,78,4.82242,0.963,0,3,0.02,5,0
5,2.5027,distance,irregular12,1,4,0,"[1-5-4]",2,46,3.17882,0.974,0.00775194,2,0.02,6,0
6,3.04113,distance,irregular12,6,8,0,"[6-7-8]",2,49,3.20393,0.971,0,2,0.02,7,0
7,3.08649,distance,irregular12,2,0,1,"[]",0,0,0,0,0,0,0.02,7,1
8,3.11034,distance,irregular12,6,4,1,"[]",0,0,0,0,0,0,0.02,7,2
9,4.25082,distance,irregular12,5,3,0,"[5-6-7-3]",3,70,4.78261,0.971,0.00775194,3,0.02,8,2
10,5.01385,distance,irregular12,0,2,0,"[0-1-2]",2,48,3.20404,0.968,0.00775194,2,0.02,9,2
11,5.21576,distance,irregular12,7,2,0,"[7-3-2]",2,47,3.20772,0.965,0.0153846,2,0.02,10,2
12,5.43369,distance,irregular12,11,9,0,"[11-8-9]",2,47,3.19684,0.969,0,2,0.02,11,2
13,5.96088,distance,irregular12,3,0,0,"[3-2-1-0]",3,76,4.83669,0.965,0.00775194,3,0.02,12,2
14,6.12151,distance,irregular12,6,5,0,"[6-5]",1,24,1.59656,0.975,0,1,0.02,13,2
15,7.57337,distance,irregular12,6,2,0,"[6-2]",1,32,1.62915,0.966,0,1,0.02,14,2
16,7.62437,distance,irregular12,1,2,1,"[]",0,0,0,0,0,0,0.02,14,3
17,8.78858,distance,irregular12,1,7,0,"[1-5-6-7]",3,77,4.80772,0.971,0.0153846,3,0.02,15,3
18,9.51852,distance,irregular12,1,9,0,"[1-5-9]",2,51,3.20393,0.973,0.0153846,2,0.02,16,3
19,9.95768,distance,irregular12,11,4,0,"[11-8-4]",2,60,3.24733,0.966,0.00775194,2,0.02,17,3
20,10.5541,distance,irregular12,4,10,0,"[4-5-9-10]",3,78,4.82242,0.963,0.00775194,3,0.02,18,3
21,10.5943,distance,irregular12,9,10,1,"[]",0,0,0,0,0,0,0.02,18,4
22,11.2067,distance,irregular12,3,7,0,"[3-7]",1,19,1.57506,0.981,0,1,0.02,19,4
23,12.0095,distance,irregular12,10,3,0,"[10-11-8-7-3]",4,91,6.3756,0.969,0.0229008,4,0.02,20,4
24,12.2292,distance,irregular12,5,6,0,"[5-6]",1,24,1.59656,0.975,0.0153846,1,0.02,21,4
25,12.8952,distance,irregular12,11,9,0,"[11-8-9]",2,47,3.19684,0.969,0.0229008,2,0.02,22,4
26,13.0062,distance,irregular12,11,4,0,"[11-8-9-5-4]",4,92,6.40133,0.955359,0.030303,4,0.02,23,4
27,13.8092,distance,irregular12,8,10,0,"[8-11-10]",2,50,3.20758,0.969,0,2,0.02,24,4
28,14.1159,distance,irregular12,4,7,0,"[4-8-7]",2,53,3.22206,0.966,0.0153846,2,0.02,25,4
29,14.4135,distance,irregular12,0,7,0,"[0-4-8-7]",3,88,4.85853,0.964,0.0229008,3,0.02,26,4
30,15.2872,distance,irregular12,3,10,0,"[3-7-8-11-10]",4,91,6.3756,0.969,0.00775194,4,0.02,27,4
31,15.4522,distance,irregular12,7,2,0,"[7-3-2]",2,47,3.20772,0.965,0.030303,2,0.02,28,4
32,15.6721,distance,irregular12,5,2,0,"[5-6-2]",2,56,3.22572,0.966,0.0229008,2,0.02,29,4
33,16.4019,distance,irregular12,0,9,0,"[0-1-5-9]",3,69,4.7861,0.973,0.0229008,3,0.02,30,4
34,17.5627,distance,irregular12,3,10,0,"[3-7-8-11-10]",4,91,6.3756,0.969,0.0153846,4,0.02,31,4
35,17.9854,distance,irregular12,10,8,0,"[10-11-8]",2,50,3.20758,0.969,0.037594,2,0.02,32,4
36,18.0601,distance,irregular12,9,3,0,"[9-8-7-3]",3,59,4.74663,0.976,0.037594,3,0.02,33,4
37,18.7929,distance,irregular12,0,1,0,"[0-1]",1,18,1.58217,0.979,0.0229008,1,0.02,34,4
38,19.6632,distance,irregular12,0,3,0,"[0-1-2-3]",3,76,4.83669,0.965,0.030303,3,0.02,35,4
39,19.9758,distance,irregular12,7,3,0,"[7-3]",1,19,1.57506,0.981,0.0447761,1,0.02,36,4
40,20.4551,distance,irregular12,4,10,0,"[4-5-9-10]",3,78,4.82242,0.963,0.0229008,3,0.02,37,4
41,20.8346,distance,irregular12,0,11,0,"[0-4-8-11]",3,95,4.8838,0.964,0.0229008,3,0.02,38,4
42,21.2097,distance,irregular12,0,1,0,"[0-1]",1,18,1.58217,0.979,0.037594,1,0.02,39,4
43,21.4237,distance,irregular12,1,10,0,"[1-5-9-10]",3,84,4.84396,0.963,0.030303,3,0.02,40,4
44,21.6432,distance,irregular12,9,3,0,"[9-8-7-3]",3,59,4.74663,0.976,0.0518519,3,0.02,41,4
45,21.7902,distance,irregular12,6,1,0,"[6-5-1]",2,50,3.19674,0.974,0.00775194,2,0.02,42,4
46,22.2655,distance,irregular12,3,8,0,"[3-7-8]",2,41,3.16802,0.976,0.0229008,2,0.02,43,4
47,23.8555,distance,irregular12,5,7,0,"[5-6-7]",2,51,3.20754,0.971,0.030303,2,0.02,44,4
48,24.0216,distance,irregular12,8,6,0,"[8-7-6]",2,49,3.20393,0.971,0.0447761,2,0.02,45,4
49,24.2412,distance,irregular12,9,0,0,"[9-5-1-0]",3,69,4.7861,0.973,0.0153846,3,0.02,46,4
50,24.3571,distance,irregular12,0,10,0,"[0-1-5-9-10]",4,102,6.50083,0.919796,0.0447761,4,0.02,47,4
51,24.851,distance,irregular12,10,1,0,"[10-9-5-1]",3,84,4.84396,0.963,0.0229008,3,0.02,48,4
52,25.6734,distance,irregular12,7,3,0,"[7-3]",1,19,1.57506,0.981,0.0588235,1,0.02,49,4
53,25.6952,distance,irregular12,11,4,1,"[]",0,0,0,0,0,0,0.02,49,5
