request_id,time_s,algorithm,topology,src,dst,blocked,path,hops,distance_km,composite_cost,bottleneck_fidelity,max_utilization,keys_consumed,decision_latency_ms,served_total,blocked_total
0,0.0165481,distance,irregular12,7,0,1,"[]",0,0,0,0,0,0,0.02,0,1
1,0.0381909,distance,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.02,0,2
2,0.0778796,distance,irregular12,6,8,1,"[]",0,0,0,0,0,0,0.02,0,3
3,0.0892902,distance,irregular12,11,8,1,"[]",0,0,0,0,0,0,0.02,0,4
4,0.109229,distance,irregular12,9,7,1,"[]",0,0,0,0,0,0,0.02,0,5
5,0.147803,distance,irregular12,8,6,1,"[]",0,0,0,0,0,0,0.02,0,6
6,0.149381,distance,irregular12,2,1,1,"[]",0,0,0,0,0,0,0.02,0,7
7,0.158588,distance,irregular12,8,11,1,"[]",0,0,0,0,0,0,0.02,0,8
8,0.177633,distance,irregular12,4,11,1,"[]",0,0,0,0,0,0,0.02,0,9
9,0.185421,distance,irregular12,10,0,1,"[]",0,0,0,0,0,0,0.02,0,10
10,0.207036,distance,irregular12,0,7,1,"[]",0,0,0,0,0,0,0.02,0,11
11,0.219447,distance,irregular12,3,2,1,"[]",0,0,0,0,0,0,0.02,0,12
12,0.268196,distance,irregular12,9,10,0,"[9-10]",1,33,1.74565,0.910006,0,1,0.02,1,12
13,0.29847,distance,irregular12,9,11,1,"[]",0,0,0,0,0,0,0.02,1,13
14,0.323979,distance,irregular12,8,2,1,"[]",0,0,0,0,0,0,0.02,1,14
15,0.360402,distance,irregular12,3,5,1,"[]",0,0,0,0,0,0,0.02,1,15
16,0.362991,distance,irregular12,1,7,1,"[]",0,0,0,0,0,0,0.02,1,16
17,0.434449,distance,irregular12,11,2,1,"[]",0,0,0,0,0,0,0.02,1,17
18,0.440577,distance,irregular12,4,10,1,"[]",0,0,0,0,0,0,0.02,1,18
19,0.444902,distance,irregular12,0,9,1,"[]",0,0,0,0,0,0,0.02,1,19
20,0.552301,distance,irregular12,2,11,0,"[2-3-7-8-11]",4,98,6.45464,0.943347,0,4,0.02,2,19
21,0.557315,distance,irregular12,6,9,1,"[]",0,0,0,0,0,0,0.02,2,20
22,0.593942,distance,irregular12,8,10,1,"[]",0,0,0,0,0,0,0.02,2,21
23,0.600534,distance,irregular12,4,3,1,"[]",0,0,0,0,0,0,0.02,2,22
24,0.613544,distance,irregular12,9,3,1,"[]",0,0,0,0,0,0,0.02,2,23
25,0.615949,distance,irregular12,1,7,1,"[]",0,0,0,0,0,0,0.02,2,24
26,0.617135,distance,irregular12,7,4,1,"[]",0,0,0,0,0,0,0.02,2,25
27,0.629607,distance,irregular12,1,7,1,"[]",0,0,0,0,0,0,0.02,2,26
28,0.638903,distance,irregular12,5,11,1,"[]",0,0,0,0,0,0,0.02,2,27
29,0.654721,distance,irregular12,8,5,1,"[]",0,0,0,0,0,0,0.02,2,28
30,0.66329,distance,irregular12,3,10,1,"[]",0,0,0,0,0,0,0.02,2,29
31,0.686703,distance,irregular12,0,4,1,"[]",0,0,0,0,0,0,0.02,2,30
32,0.695345,distance,irregular12,5,8,1,"[]",0,0,0,0,0,0,0.02,2,31
33,0.705087,distance,irregular12,3,10,1,"[]",0,0,0,0,0,0,0.02,2,32
34,0.729993,distance,irregular12,8,5,1,"[]",0,0,0,0,0,0,0.02,2,33
35,0.730007,distance,irregular12,7,1,1,"[]",0,0,0,0,0,0,0.02,2,34
36,0.745005,distance,irregular12,3,4,1,"[]",0,0,0,0,0,0,0.02,2,35
37,0.793279,distance,irregular12,6,11,1,"[]",0,0,0,0,0,0,0.02,2,36
38,0.793822,distance,irregular12,3,4,1,"[]",0,0,0,0,0,0,0.02,2,37
39,0.802847,distance,irregular12,2,7,1,"[]",0,0,0,0,0,0,0.02,2,38
40,0.865795,distance,irregular12,10,7,1,"[]",0,0,0,0,0,0,0.02,2,39
41,0.94775,distance,irregular12,10,3,1,"[]",0,0,0,0,0,0,0.02,2,40
42,0.950404,distance,irregular12,11,5,1,"[]",0,0,0,0,0,0,0.02,2,41
43,0.984871,distance,irregular12,10,7,1,"[]",0,0,0,0,0,0,0.02,2,42
44,0.990399,distance,irregular12,6,8,1,"[]",0,0,0,0,0,0,0.02,2,43
45,1.07616,distance,irregular12,3,6,0,"[3-7-6]",2,46,3.24909,0.933482,0.00775194,2,0.02,3,43
46,1.13165,distance,irregular12,4,10,1,"[]",0,0,0,0,0,0,0.02,3,44
47,1.13204,distance,irregular12,4,10,1,"[]",0,0,0,0,0,0,0.02,3,45
48,1.13414,distance,irregular12,7,4,1,"[]",0,0,0,0,0,0,0.02,3,46
49,1.13996,distance,irregular12,0,5,1,"[]",0,0,0,0,0,0,0.02,3,47
50,1.15707,distance,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.02,3,48
51,1.17374,distance,irregular12,2,9,1,"[]",0,0,0,0,0,0,0.02,3,49
52,1.22183,distance,irregular12,3,0,1,"[]",0,0,0,0,0,0,0.02,3,50
53,1.24016,distance,irregular12,2,0,1,"[]",0,0,0,0,0,0,0.02,3,51
54,1.2495,distance,irregular12,2,10,1,"[]",0,0,0,0,0,0,0.02,3,52
55,1.32948,distance,irregular12,3,11,0,"[3-7-8-11]",3,70,4.89065,0.908473,0.0153846,3,0.02,4,52
56,1.36299,distance,irregular12,3,5,1,"[]",0,0,0,0,0,0,0.02,4,53
57,1.3977,distance,irregular12,1,4,1,"[]",0,0,0,0,0,0,0.02,4,54
58,1.4164,distance,irregular12,5,6,1,"[]",0,0,0,0,0,0,0.02,4,55
59,1.42235,distance,irregular12,10,6,1,"[]",0,0,0,0,0,0,0.02,4,56
60,1.52361,distance,irregular12,0,4,0,"[0-4]",1,35,1.65947,0.952697,0,1,0.02,5,56
61,1.53047,distance,irregular12,4,1,1,"[]",0,0,0,0,0,0,0.02,5,57
62,1.55221,distance,irregular12,6,11,1,"[]",0,0,0,0,0,0,0.02,5,58
63,1.55737,distance,irregular12,6,10,1,"[]",0,0,0,0,0,0,0.02,5,59
64,1.57882,distance,irregular12,9,4,1,"[]",0,0,0,0,0,0,0.02,5,60
65,1.6274,distance,irregular12,8,6,1,"[]",0,0,0,0,0,0,0.02,5,61
66,1.6381,distance,irregular12,4,6,1,"[]",0,0,0,0,0,0,0.02,5,62
67,1.64099,distance,irregular12,3,6,1,"[]",0,0,0,0,0,0,0.02,5,63
